station_id,station_name,station_lat,station_long,total_rides
313,Washington Ave & Park Ave,40.69610226,-73.96751037,8823
314,Cadman Plaza West & Montague St,40.69383,-73.990539,12960
315,South St & Gouverneur Ln,40.70355377,-74.00670227,23296
316,Fulton St & William St,40.70955958,-74.00653609,18981
317,E 6 St & Avenue B,40.72453734,-73.98185424,24936
319,Fulton St & Broadway,40.711066,-74.009447,7724
320,Leonard St & Church St,40.717571,-74.005549,17522
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,9949
322,Clinton St & Tillary St,40.696192,-73.991218,8979
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,12440
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,12585
325,E 19 St & 3 Ave,40.73624527,-73.98473765,23939
326,E 11 St & 1 Ave,40.72953837,-73.98426726,32122
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,56586
328,Watts St & Greenwich St,40.72405549,-74.00965965,23817
330,Reade St & Broadway,40.71450451,-74.00562789,18038
331,Pike St & Monroe St,40.71173107,-73.99193043,10866
332,Cherry St,40.71219906,-73.97948148,12949
334,W 20 St & 7 Ave,40.74238787,-73.99726235,36771
335,Washington Pl & Broadway,40.72903917,-73.99404649,33909
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,32351
337,Old Slip & Front St,40.7037992,-74.00838676,13509
339,Avenue D & E 12 St,40.72580614,-73.97422494,6338
340,Madison St & Clinton St,40.71269042,-73.98776323,13553
341,Stanton St & Mangin St,40.71782143,-73.97628939,12663
342,Columbia St & Rivington St,40.71739973,-73.98016555,13441
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,4865
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,5369
345,W 13 St & 6 Ave,40.73649403,-73.99704374,36468
346,Bank St & Hudson St,40.73652889,-74.00618026,27231
347,Greenwich St & W Houston St,40.728846,-74.008591,24147
347,W Houston St & Hudson St,40.72873888,-74.00748842,7034
348,W Broadway & Spring St,40.72490985,-74.00154702,38172
349,Rivington St & Ridge St,40.71850211,-73.98329859,12081
350,Clinton St & Grand St,40.71559509,-73.9870295,18648
351,Front St & Maiden Ln,40.70530954,-74.00612572,16460
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,5432
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,5971
355,Bayard St & Baxter St,40.71602118,-73.99974372,23732
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,20529
357,E 11 St & Broadway,40.73261787,-73.99158043,21664
358,Christopher St & Greenwich St,40.73291553,-74.00711384,51753
359,E 47 St & Park Ave,40.75510267,-73.97498696,35807
360,William St & Pine St,40.70717936,-74.00887308,17263
361,Allen St & Hester St,40.71605866,-73.99190759,30695
363,West Thames St,40.70834698,-74.01713445,31297
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,5471
365,Fulton St & Grand Ave,40.68223166,-73.9614583,6621
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,13035
368,Carmine St & 6 Ave,40.73038599,-74.00214988,58562
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,21887
372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,2731
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,4593
376,John St & William St,40.70862144,-74.00722156,16135
377,6 Ave & Canal St,40.72243797,-74.00566443,20265
379,W 31 St & 7 Ave,40.749156,-73.9916,51880
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,41401
382,University Pl & E 14 St,40.73492695,-73.99200509,53806
383,Greenwich Ave & Charles St,40.735238,-74.000271,31003
384,Fulton St & Washington Ave,40.683048,-73.964915,4302
384,Fulton St & Waverly Ave,40.68317813,-73.9659641,428
385,E 55 St & 2 Ave,40.75797322,-73.96603308,17277
386,Centre St & Worth St,40.71494807,-74.00234482,20238
387,Centre St & Chambers St,40.71273266,-74.0046073,51634
388,W 26 St & 10 Ave,40.74971775,-74.00295035,5861
388,W 26 St & 10 Ave,40.749717753,-74.002950346,24236
389,Broadway & Berry St,40.71044554,-73.96525063,9230
390,Duffield St & Willoughby St,40.69221589,-73.9842844,6286
391,Clark St & Henry St,40.69760127,-73.99344559,15236
392,Jay St & Tech Pl,40.695065,-73.987167,11975
393,E 5 St & Avenue C,40.72299208,-73.97995466,16063
394,E 9 St & Avenue C,40.72521311,-73.97768752,23193
395,Bond St & Schermerhorn St,40.68807003,-73.98410637,7173
396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,969
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,5058
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,6125
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,10571
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,5387
400,Pitt St & Stanton St,40.71926081,-73.98178024,6967
401,Allen St & Rivington St,40.72019576,-73.98997825,35520
402,Broadway & E 22 St,40.7403432,-73.98955109,61191
403,E 2 St & 2 Ave,40.72502876,-73.99069656,28355
405,Washington St & Gansevoort St,40.739323,-74.008119,43467
406,Hicks St & Montague St,40.69512845,-73.99595065,9931
407,Henry St & Poplar St,40.700469,-73.991454,3677
408,Market St & Cherry St,40.71076228,-73.99400398,11427
409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,3789
410,Suffolk St & Stanton St,40.72066442,-73.98517977,32693
411,E 6 St & Avenue D,40.72228087,-73.97668709,13893
412,Forsyth St & Canal St,40.7158155,-73.99422366,22668
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,9539
415,Pearl St & Hanover Square,40.7047177,-74.00926027,19698
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,7273
417,Barclay St & Church St,40.71291224,-74.01020234,48084
418,Front St & Gold St,40.70224,-73.982578,5670
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,4300
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,5428
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,4472
422,W 59 St & 10 Ave,40.770513,-73.988038,17659
423,W 54 St & 9 Ave,40.76584941,-73.98690506,15718
426,West St & Chambers St,40.71754834,-74.01322069,71415
427,Bus Slip & State St,40.701907,-74.013942,19335
428,E 3 St & 1 Ave,40.72467721,-73.98783413,33220
430,York St & Jay St,40.7014851,-73.98656928,17595
432,E 7 St & Avenue A,40.72621788,-73.98379855,44907
433,E 13 St & Avenue A,40.72955361,-73.98057249,33633
434,9 Ave & W 18 St,40.74317449,-74.00366443,30239
435,W 21 St & 6 Ave,40.74173969,-73.99415556,77975
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,2790
437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,5347
437,Macon St & Nostrand Ave,40.68098339,-73.95004798,865
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,31251
439,E 4 St & 2 Ave,40.7262807,-73.98978041,33387
440,E 45 St & 3 Ave,40.75255434,-73.97282625,21354
441,E 52 St & 2 Ave,40.756014,-73.967416,18511
442,W 27 St & 7 Ave,40.746647,-73.993915,42849
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,1712
443,Bedford Ave & S 9th St,40.70853074,-73.96408963,894
444,Broadway & W 24 St,40.7423543,-73.98915076,54431
445,E 10 St & Avenue A,40.72740794,-73.98142006,43539
446,W 24 St & 7 Ave,40.74487634,-73.99529885,46915
447,8 Ave & W 52 St,40.76370739,-73.9851615,32145
448,W 37 St & 10 Ave,40.75660359,-73.9979009,29185
449,W 52 St & 9 Ave,40.76461837,-73.98789473,22296
450,W 49 St & 8 Ave,40.76227205,-73.98788205,25767
453,W 22 St & 8 Ave,40.74475148,-73.99915362,37796
454,E 51 St & 1 Ave,40.75455731,-73.96592976,13718
455,1 Ave & E 44 St,40.75001986,-73.96905301,22226
456,E 53 St & Madison Ave,40.7597108,-73.97402311,16936
457,Broadway & W 58 St,40.76695317,-73.98169333,40661
458,11 Ave & W 27 St,40.751396,-74.005226,39305
459,W 20 St & 11 Ave,40.746745,-74.007756,55890
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,9809
461,E 20 St & 2 Ave,40.73587678,-73.98205027,39927
462,W 22 St & 10 Ave,40.74691959,-74.00451887,46132
465,Broadway & W 41 St,40.75513557,-73.98658032,34866
466,W 25 St & 6 Ave,40.74395411,-73.99144871,36874
467,Dean St & 4 Ave,40.68312489,-73.97895137,12154
468,Broadway & W 55 St,40.7652654,-73.98192338,30827
469,Broadway & W 53 St,40.76344058,-73.98268129,20757
470,W 20 St & 8 Ave,40.74345335,-74.00004031,31218
471,Grand St & Havemeyer St,40.71286844,-73.95698119,10380
472,E 32 St & Park Ave,40.7457121,-73.98194829,45334
473,Rivington St & Chrystie St,40.72110063,-73.9919254,19445
474,5 Ave & E 29 St,40.7451677,-73.98683077,36406
476,E 31 St & 3 Ave,40.74394314,-73.97966069,33082
477,W 41 St & 8 Ave,40.75640548,-73.9900262,55914
478,11 Ave & W 41 St,40.76030096,-73.99884222,31360
479,9 Ave & W 45 St,40.76019252,-73.9912551,34750
480,W 53 St & 10 Ave,40.76669671,-73.99061728,22093
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,8696
482,W 15 St & 7 Ave,40.73935542,-73.99931783,35478
483,E 12 St & 3 Ave,40.73223272,-73.98889957,40920
484,W 44 St & 5 Ave,40.75500254,-73.98014437,31157
485,W 37 St & 5 Ave,40.75038009,-73.98338988,25652
486,Broadway & W 29 St,40.7462009,-73.98855723,36855
487,E 20 St & FDR Drive,40.73314259,-73.97573881,30255
488,W 39 St & 9 Ave,40.75645824,-73.99372222,38137
490,8 Ave & W 33 St,40.751551,-73.993934,58407
491,E 24 St & Park Ave S,40.74096374,-73.98602213,35656
492,W 33 St & 7 Ave,40.75019995,-73.99093085,40197
494,W 26 St & 8 Ave,40.74734825,-73.99723551,39027
495,W 47 St & 10 Ave,40.76269882,-73.99301222,26368
496,E 16 St & 5 Ave,40.73726186,-73.99238967,40858
497,E 17 St & Broadway,40.73704984,-73.99009296,78114
498,Broadway & W 32 St,40.74854862,-73.98808416,35526
499,Broadway & W 60 St,40.76915505,-73.98191841,56879
500,Broadway & W 51 St,40.76228826,-73.98336183,28165
501,FDR Drive & E 35 St,40.744219,-73.97121214,27933
502,Henry St & Grand St,40.714215,-73.981346,17290
503,E 20 St & Park Ave,40.73827428,-73.98751968,38563
504,1 Ave & E 15 St,40.73221853,-73.98165557,48650
505,6 Ave & W 33 St,40.74901271,-73.98848395,41270
507,E 25 St & 2 Ave,40.73912601,-73.97973776,40074
508,W 46 St & 11 Ave,40.76341379,-73.99667444,20408
509,9 Ave & W 22 St,40.7454973,-74.00197139,41642
511,E 14 St & Avenue B,40.72938685,-73.97772429,45538
513,W 56 St & 10 Ave,40.768254,-73.988639,20603
514,12 Ave & W 40 St,40.76087502,-74.00277668,46020
515,W 43 St & 10 Ave,40.76009437,-73.99461843,33150
516,E 47 St & 1 Ave,40.75206862,-73.96784384,12076
517,Pershing Square South,40.751581,-73.97791,45887
518,E 39 St & 2 Ave,40.74780373,-73.9734419,43606
519,Pershing Square North,40.751873,-73.977706,96032
520,W 52 St & 5 Ave,40.75992262,-73.97648516,24492
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,19750
523,W 38 St & 8 Ave,40.75466591,-73.99138152,47388
524,W 43 St & 6 Ave,40.75527307,-73.98316936,20640
525,W 34 St & 11 Ave,40.75594159,-74.0021163,19777
526,E 33 St & 5 Ave,40.74765947,-73.98490707,33205
527,E 33 St & 2 Ave,40.744023,-73.976056,41657
528,2 Ave & E 31 St,40.74290902,-73.97706058,33718
529,W 42 St & 8 Ave,40.7575699,-73.99098507,51485
530,11 Ave & W 59 St,40.771522,-73.990541,28275
531,Forsyth St & Broome St,40.71893904,-73.99266288,32584
532,S 5 Pl & S 4 St,40.710451,-73.960876,24983
533,Broadway & W 39 St,40.75299641,-73.98721619,25634
534,Water - Whitehall Plaza,40.70255065,-74.0127234,13682
536,1 Ave & E 30 St,40.74144387,-73.97536082,35025
537,Lexington Ave & E 24 St,40.74025878,-73.98409214,54409
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,16843
540,Lexington Ave & E 26 St,40.74147286,-73.98320928,969
540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,15339
545,E 23 St & 1 Ave,40.736502,-73.97809472,38388
546,E 30 St & Park Ave S,40.74444921,-73.98303529,37913
2000,Front St & Washington St,40.70255088,-73.98940236,14259
2001,Sands St & Navy St,40.699773,-73.979927,1527
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18286
2003,1 Ave & E 18 St,40.73381219,-73.98054421,2730
2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,20282
2003,1 Ave & E 18 St,40.73416059,-73.98024289,761
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,527
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,54311
2008,Little West St & 1 Pl,40.70569254,-74.01677685,26436
2009,Catherine St & Monroe St,40.71117444,-73.99682619,13366
2010,Grand St & Greene St,40.72165481,-74.00234737,24640
2012,E 27 St & 1 Ave,40.739445,-73.976806,24002
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,29373
2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,5456
2022,E 60 St & York Ave,40.759107,-73.959223,8781
2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,14194
3002,South End Ave & Liberty St,40.711512,-74.015756,44044
3016,Mobile 01,40.771051856415305,-73.9643383026123,965
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,668
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,1185
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,642
3044,Albany Ave & Fulton St,40.6800105,-73.938475,523
3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,741
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,1188
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,827
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,1042
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,1326
3052,Lewis Ave & Madison St,40.686312,-73.935775,1585
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,500
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,1146
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,874
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,845
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,983
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,1060
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,505
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,1116
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,533
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,1173
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,636
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2095
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,835
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,934
3067,Broadway & Whipple St,40.7016657,-73.9437303,1225
3068,Humboldt St & Varet St,40.7031724,-73.940636,1263
3069,Lorimer St & Broadway,40.70411791,-73.94818595,1060
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,809
3071,Boerum St & Broadway,40.70538077,-73.94976519,1407
3072,Leonard St & Boerum St,40.70583339,-73.94644578,1009
3073,Division Ave & Hooper St,40.70691254,-73.95441667,1408
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3101
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,888
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,1397
3077,Stagg St & Union Ave,40.70877084,-73.95095259,2027
3078,Broadway & Roebling St,40.70925562,-73.95982218,763
3080,S 4 St & Rodney St,40.70934,-73.95608,985
3081,Graham Ave & Grand St,40.711863,-73.944024,1789
3082,Hope St & Union Ave,40.71167351,-73.95141312,1776
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,2060
3085,Roebling St & N 4 St,40.71469,-73.95739,1732
3086,Graham Ave & Conselyea St,40.715143,-73.944507,3603
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3687
3088,Union Ave & Jackson St,40.7160751,-73.952029,1955
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,7994
3091,Frost St & Meeker St,40.71764,-73.94882,1555
3092,Berry St & N 8 St,40.7190095,-73.95852515,4955
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,7988
3094,Graham Ave & Withers St,40.7169811,-73.94485918,1580
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,1215
3096,Union Ave & N 12 St,40.71924,-73.95242,744
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3527
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,3059
3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,3542
3105,N 15 St & Wythe Ave,40.724055,-73.955736,931
3106,Driggs Ave & N Henry St,40.72325,-73.94308,3615
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,5525
3108,Nassau Ave & Russell St,40.72557,-73.94434,4633
3109,Banker St & Meserole Ave,40.72606,-73.95621,2313
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3379
3112,Milton St & Franklin St,40.72906,-73.95779,4334
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3455
3115,India St & Manhattan Ave,40.73232194,-73.9550858,3269
3116,Huron St & Franklin St,40.73266,-73.95826,1207
3117,Franklin St & Dupont St,40.73564,-73.95866,2274
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,2723
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,6190
3120,Center Blvd & Borden Ave,40.74161,-73.96044,146
3120,Center Blvd & Borden Ave,40.74161,-73.96044,1702
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,1640
3122,48 Ave & 5 St,40.744363287066875,-73.9558732509613,790
3123,31 St & Thomson Ave,40.74469738,-73.93540375,814
3124,46 Ave & 5 St,40.74731,-73.95451,4936
3125,45 Rd & 11 St,40.74708586,-73.94977234,2325
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,3141
3127,9 St & 44 Rd,40.74966,-73.9521,1074
3128,21 St & 43 Ave,40.75052534,-73.94594845,554
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,5299
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,306
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,6331
3134,3 Ave & E 62 St,40.76312584,-73.96526895,7138
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,6960
3136,5 Ave & E 63 St,40.76650452,-73.97147595,6558
3137,5 Ave & E 73 St,40.77282817,-73.96685276,7842
3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,2827
3139,E 72 St & Park Ave,40.77122923,-73.96432627,3656
3140,1 Ave & E 78 St,40.77140426,-73.9535166,9427
3141,1 Ave & E 68 St,40.76500525,-73.95818491,16650
3142,1 Ave & E 62 St,40.7612274,-73.96094022,9836
3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,8261
3144,E 81 St & Park Ave,40.77677702,-73.9590097,3907
3145,E 84 St & Park Ave,40.77862688,-73.95772073,9064
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,3828
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,8301
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,4958
3150,E 85 St & York Ave,40.77536905,-73.94803392,6204
3151,E 81 St & York Ave,40.7728384,-73.94989233,1698
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3273
3156,E 72 St & York Ave,40.76663814,-73.95348296,10433
3157,East End Ave & E 86 St,40.77518615,-73.94446054,1659
3158,W 63 St & Broadway,40.77163851,-73.98261428,10168
3159,W 67 St & Broadway,40.77492513,-73.98266566,9424
3160,Central Park West & W 76 St,40.77896784,-73.97374737,6581
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3651
3162,W 78 St & Broadway,40.78339981,-73.98093133,3417
3163,Central Park West & W 68 St,40.7734066,-73.97782542,7095
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,10668
3165,Central Park West & W 72 St,40.77575319,-73.97603963,4579
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,6592
3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,4553
3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,7733
3168,Central Park West & W 85 St,40.78472675,-73.96961715,8328
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,6226
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,8656
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3493
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,5336
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,4171
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,8678
3176,W 64 St & West End Ave,40.77452835,-73.98753759,5956
3177,W 84 St & Broadway,40.7867947,-73.977112,9578
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,4861
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,502
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,3261
3182,Yankee Ferry Terminal,40.686931,-74.016966,1181
3221,47 Ave & 31 St,40.743,-73.93561,605
3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,7792
3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,11553
3226,W 82 St & Central Park West,40.78275,-73.97137,3545
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,5918
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,929
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,7080
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,5381
3236,PABT Valet,40.75898481399634,-73.99379968643188,3894
